Date,Time,Transaction Type,Status,Chain,Buy Amount,Buy Currency,Buy Currency Address,Buy Fiat Amount,Buy Fiat Currency,Sell Amount,Sell Currency,Sell Currency Address,Sell Fiat Amount,Sell Fiat Currency,Fee Amount,Fee Currency,Fee Fiat Amount,Fee Fiat Currency,Tx Hash,Link,Timestamp,Incoming Transfers JSON,Outgoing Transfers JSON
12/19/2020,22:55,execute,Confirmed,ethereum,"","","","","","","","","","",0.00078903,ETH,0.5126880231,USD,0xa1126e38228e904db7e73a51e9faf4780c443360072fcb81ddc0810e41fabb00,https://etherscan.io/tx/0xa1126e38228e904db7e73a51e9faf4780c443360072fcb81ddc0810e41fabb00,2020-12-20T01:55:42.000Z,"[]","[]"
12/19/2020,22:53,execute,Confirmed,ethereum,"","","","","","","","","","",0.00078903,ETH,0.511449246,USD,0xf3841f98877292ebe277cf89fa263e9883e1b4e230ed61700f16faf65430235f,https://etherscan.io/tx/0xf3841f98877292ebe277cf89fa263e9883e1b4e230ed61700f16faf65430235f,2020-12-20T01:53:48.000Z,"[]","[]"
12/19/2020,22:48,execute,Confirmed,ethereum,"","","","","","","","","","",0.00271764,ETH,1.7629058916,USD,0xf77fb56526413126b885a84398ffca8ac5a36905320da8e795ad5c4c2561c262,https://etherscan.io/tx/0xf77fb56526413126b885a84398ffca8ac5a36905320da8e795ad5c4c2561c262,2020-12-20T01:48:04.000Z,"[]","[]"
12/19/2020,22:48,execute,Confirmed,ethereum,"","","","","","","","","","",0.0028770720039,ETH,1.866327838209891,USD,0xbd23a5bc7a80ab1b2126ae13c197f8b553835acdeadc142e4db394e430d7e895,https://etherscan.io/tx/0xbd23a5bc7a80ab1b2126ae13c197f8b553835acdeadc142e4db394e430d7e895,2020-12-20T01:48:04.000Z,"[]","[]"
12/16/2020,02:12,execute,Confirmed,ethereum,"","","","","","","","","","",0.00252915014844165,ETH,1.4741657470221845355,USD,0xb79598bc002a20241e18e76eee874ac538004d02eca4b059ee853eec18b198c5,https://etherscan.io/tx/0xb79598bc002a20241e18e76eee874ac538004d02eca4b059ee853eec18b198c5,2020-12-16T05:12:44.000Z,"[]","[]"
12/16/2020,02:07,execute,Confirmed,ethereum,"","","","","","","","","","",0.004931316,ETH,2.8697793462,USD,0x8844ffe6a9fa87249231ff514b902ea77ed2ad69478da9cfabb493cc55a5639f,https://etherscan.io/tx/0x8844ffe6a9fa87249231ff514b902ea77ed2ad69478da9cfabb493cc55a5639f,2020-12-16T05:07:50.000Z,"[]","[]"
12/16/2020,02:00,receive,Confirmed,ethereum,"0.01","ETH","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","5.8243","USD","","","","","",,,,,0x0e16d0f1abe528a9d531a46349bd8a17d360403823f55c6087181b3cd003aaea,https://etherscan.io/tx/0x0e16d0f1abe528a9d531a46349bd8a17d360403823f55c6087181b3cd003aaea,2020-12-16T05:00:42.000Z,"[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""optimism"":{""address"":null,""decimals"":18},""aurora"":{""address"":null,""decimals"":18},""ethereum"":{""address"":null,""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1263.0499999999097,""relative_change_24h"":-0.5268795186422399,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":10000000000000000,""price"":582.43,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
12/14/2020,04:45,execute,Confirmed,ethereum,"","","","","","","","","","",0.00159531,ETH,0.9374360622,USD,0xaffa10b1a4aa3006e4242c9feb338f69cf98c8c7b0a6b400f7e525109f26053b,https://etherscan.io/tx/0xaffa10b1a4aa3006e4242c9feb338f69cf98c8c7b0a6b400f7e525109f26053b,2020-12-14T07:45:23.000Z,"[]","[]"
12/14/2020,04:41,execute,Confirmed,ethereum,"","","","","","","","","","",0.003569572567766961,ETH,2.0964099690495361953,USD,0xc37b7bb58acfd41da410cb3b001dbd0007b41557254b86f42aa9de7c704437ae,https://etherscan.io/tx/0xc37b7bb58acfd41da410cb3b001dbd0007b41557254b86f42aa9de7c704437ae,2020-12-14T07:41:28.000Z,"[]","[]"
12/13/2020,14:32,send,Confirmed,ethereum,"","","","","","0.00275756","WBTC","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","53.88520486305684","USD",0.00114897,ETH,0.67904127,USD,0x9ea1e711704965ae328afb577c3fc68b48c0747493fc5643812dc68f77b430d7,https://etherscan.io/tx/0x9ea1e711704965ae328afb577c3fc68b48c0747493fc5643812dc68f77b430d7,2020-12-13T17:32:22.000Z,"[]","[{""asset"":{""fungible"":{""id"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""asset_code"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""name"":""Wrapped BTC"",""symbol"":""WBTC"",""decimals"":8,""implementations"":{""loopring"":{""address"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""decimals"":8},""aurora"":{""address"":""0xf4eb217ba2454613b15dbdea6e5f22276410e89e"",""decimals"":8},""xdai"":{""address"":""0x8e5bbbb09ed1ebde8674cda39a0c169401db4252"",""decimals"":8},""polygon"":{""address"":""0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6"",""decimals"":8},""fantom"":{""address"":""0x321162cd933e2be498cd2267a90534a804051b11"",""decimals"":8},""arbitrum"":{""address"":""0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f"",""decimals"":8},""ethereum"":{""address"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""decimals"":8},""avalanche"":{""address"":""0x50b7545627a5162f82a992c33b87adc75187b218"",""decimals"":8},""optimism"":{""address"":""0x68f180fcce6836688e9084f035309e29bf0a2095"",""decimals"":8}},""type"":""bitcoin"",""icon_url"":""https://token-icons.s3.amazonaws.com/0x2260fac5e5542a773aa44fbcfedf7c193bc2c599.png"",""price"":{""value"":16971.741548666163,""relative_change_24h"":-0.5880382439364329,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":275756,""price"":19540.900239,""recipient"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]"
12/13/2020,14:30,send,Confirmed,ethereum,"","","","","","0.000048863889151895","bUNI-V2","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","0","USD",0.000697592,ETH,0.41212340176,USD,0x4a462f71b18f9e7152323d7956420a4a613c54586721eaccc5c5243e109af7e8,https://etherscan.io/tx/0x4a462f71b18f9e7152323d7956420a4a613c54586721eaccc5c5243e109af7e8,2020-12-13T17:30:50.000Z,"[]","[{""asset"":{""fungible"":{""id"":""0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1"",""asset_code"":""0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1"",""name"":""Badger Uniswap wBTC Sett"",""symbol"":""bUNI-V2"",""decimals"":18,""implementations"":{""ethereum"":{""address"":""0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1"",""decimals"":18}},""type"":""badger-sett"",""icon_url"":"""",""price"":{""value"":99890506.19599372,""relative_change_24h"":-0.4770309380998357,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":48863889151895,""price"":0,""recipient"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]"
12/13/2020,14:20,receive,Confirmed,ethereum,"0.00004886","bUNI-V2","0xa8e9e4a044a95cd80d5ac7e288fe62641ef60798","0","USD","","","","","",0.00424315,ETH,2.5167395595,USD,0x802c73baa559f63ad9f147bbdbd1b2d94ef1f299800637a19744b0a8eb31ecfa,https://etherscan.io/tx/0x802c73baa559f63ad9f147bbdbd1b2d94ef1f299800637a19744b0a8eb31ecfa,2020-12-13T17:20:10.000Z,"[{""asset"":{""fungible"":{""id"":""0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1"",""asset_code"":""0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1"",""name"":""Badger Uniswap wBTC Sett"",""symbol"":""bUNI-V2"",""decimals"":18,""implementations"":{""ethereum"":{""address"":""0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1"",""decimals"":18}},""type"":""badger-sett"",""icon_url"":"""",""price"":{""value"":99890506.19599372,""relative_change_24h"":-0.4770309380998357,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":48860000000000,""price"":0,""sender"":""0xa8e9e4a044a95cd80d5ac7e288fe62641ef60798""}]","[]"
12/13/2020,04:34,send,Confirmed,ethereum,"","","","","","0.00004886","bUNI-V2","0xa8e9e4a044a95cd80d5ac7e288fe62641ef60798","0","USD",0.00192570017292786,ETH,1.1082597065217127086,USD,0xd8bfe45354c90492fd6f53beab08b67bb0917359fb7913119630e76320f7da19,https://etherscan.io/tx/0xd8bfe45354c90492fd6f53beab08b67bb0917359fb7913119630e76320f7da19,2020-12-13T07:34:07.000Z,"[]","[{""asset"":{""fungible"":{""id"":""0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1"",""asset_code"":""0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1"",""name"":""Badger Uniswap wBTC Sett"",""symbol"":""bUNI-V2"",""decimals"":18,""implementations"":{""ethereum"":{""address"":""0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1"",""decimals"":18}},""type"":""badger-sett"",""icon_url"":"""",""price"":{""value"":99890506.19599372,""relative_change_24h"":-0.4770309380998357,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":48860000000000,""price"":0,""recipient"":""0xa8e9e4a044a95cd80d5ac7e288fe62641ef60798""}]"
12/13/2020,04:32,approve,Confirmed,ethereum,"","","","","","","","","","",0.0004625115,ETH,0.266179993365,USD,0xf67566f01fca10dfb52c32c67e64400350155bea79c7260b20789be204279d86,https://etherscan.io/tx/0xf67566f01fca10dfb52c32c67e64400350155bea79c7260b20789be204279d86,2020-12-13T07:32:51.000Z,"[]","[]"
12/13/2020,04:31,receive,Confirmed,ethereum,"0.02","ETH","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","11.526","USD","","","","","",,,,,0x95e98566f50d0f59e0400326c20ce847ff594914e0536df1f7465d4be26c8f65,https://etherscan.io/tx/0x95e98566f50d0f59e0400326c20ce847ff594914e0536df1f7465d4be26c8f65,2020-12-13T07:31:55.000Z,"[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""ethereum"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18},""optimism"":{""address"":null,""decimals"":18},""aurora"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1263.0499999999097,""relative_change_24h"":-0.5268795186422399,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":20000000000000000,""price"":576.3,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
12/13/2020,04:29,approve,Confirmed,ethereum,"","","","","","","","","","",0.00094462,ETH,0.544384506,USD,0x68a9295b552235060f4f9111ab1d4e6efaa9ec92a60191960f0bd24cc2030eb8,https://etherscan.io/tx/0x68a9295b552235060f4f9111ab1d4e6efaa9ec92a60191960f0bd24cc2030eb8,2020-12-13T07:29:33.000Z,"[]","[]"
12/13/2020,04:23,trade,Confirmed,ethereum,"0.000048863889151895","bUNI-V2","0x0000000000000000000000000000000000000000","0","USD","0.00005523604456835","UNI-V2","0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1","0","USD",0.002730002,ETH,1.56923244962,USD,0xa895e8efabb1ac70f538c653197e6064c9edd2844b6c7109b4efce4d11022b96,https://etherscan.io/tx/0xa895e8efabb1ac70f538c653197e6064c9edd2844b6c7109b4efce4d11022b96,2020-12-13T07:23:37.000Z,"[{""asset"":{""fungible"":{""id"":""0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1"",""asset_code"":""0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1"",""name"":""Badger Uniswap wBTC Sett"",""symbol"":""bUNI-V2"",""decimals"":18,""implementations"":{""ethereum"":{""address"":""0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1"",""decimals"":18}},""type"":""badger-sett"",""icon_url"":"""",""price"":{""value"":99890506.19599372,""relative_change_24h"":-0.4770309380998357,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":48863889151895,""price"":0,""sender"":""0x0000000000000000000000000000000000000000""}]","[{""asset"":{""fungible"":{""id"":""0xcd7989894bc033581532d2cd88da5db0a4b12859"",""asset_code"":""0xcd7989894bc033581532d2cd88da5db0a4b12859"",""name"":""WBTC/BADGER Pool"",""symbol"":""UNI-V2"",""decimals"":18,""implementations"":{""ethereum"":{""address"":""0xcd7989894bc033581532d2cd88da5db0a4b12859"",""decimals"":18}},""type"":""uniswap-v2"",""icon_url"":""https://token-icons.s3.us-east-1.amazonaws.com/uniswap-v2.png"",""price"":{""value"":55157120.625959545,""relative_change_24h"":-0.4770309380998297,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":55236044568350,""price"":0,""recipient"":""0x235c9e24d3fb2fafd58a2e49d454fdcd2dbf7ff1""}]"
12/13/2020,04:22,receive,Confirmed,ethereum,"0.005","ETH","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","2.8754","USD","","","","","",,,,,0x2b378df334effb86c62c5e19b30b4596fb55f51ba389667ea33454f9da5e54c5,https://etherscan.io/tx/0x2b378df334effb86c62c5e19b30b4596fb55f51ba389667ea33454f9da5e54c5,2020-12-13T07:22:38.000Z,"[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""optimism"":{""address"":null,""decimals"":18},""aurora"":{""address"":null,""decimals"":18},""ethereum"":{""address"":null,""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1263.0499999999097,""relative_change_24h"":-0.5268795186422399,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":5000000000000000,""price"":575.08,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
12/13/2020,04:20,approve,Confirmed,ethereum,"","","","","","","","","","",0.000968484,ETH,0.55695577872,USD,0xe5ad445bd1f501855e904de6fc1794dc0e61c24b370508fc2cb4d23eceeea319,https://etherscan.io/tx/0xe5ad445bd1f501855e904de6fc1794dc0e61c24b370508fc2cb4d23eceeea319,2020-12-13T07:20:22.000Z,"[]","[]"
12/13/2020,04:19,trade,Confirmed,ethereum,"0.000014331815067897","bBADGER","0x0000000000000000000000000000000000000000","0","USD","0.00001558404575178","BADGER","0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28","0.000137343231474676213761456","USD",0.005737446,ETH,3.29949044568,USD,0xa81f201cdbf6770d76f916650f3c44f28abb39883a144f0d9042e167e41c139f,https://etherscan.io/tx/0xa81f201cdbf6770d76f916650f3c44f28abb39883a144f0d9042e167e41c139f,2020-12-13T07:19:29.000Z,"[{""asset"":{""fungible"":{""id"":""0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28"",""asset_code"":""0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28"",""name"":""Badger Sett Badger"",""symbol"":""bBADGER"",""decimals"":18,""implementations"":{""ethereum"":{""address"":""0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28"",""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28.png"",""price"":{""value"":3.332398436212793,""relative_change_24h"":-0.2556396947037602,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":14331815067897,""price"":0,""sender"":""0x0000000000000000000000000000000000000000""}]","[{""asset"":{""fungible"":{""id"":""0x3472a5a71965499acd81997a54bba8d852c6e53d"",""asset_code"":""0x3472a5a71965499acd81997a54bba8d852c6e53d"",""name"":""Badger"",""symbol"":""BADGER"",""decimals"":18,""implementations"":{""arbitrum"":{""address"":""0xbfa641051ba0a0ad1b0acf549a89536a0d76472e"",""decimals"":18},""loopring"":{""address"":""0x3472a5a71965499acd81997a54bba8d852c6e53d"",""decimals"":18},""xdai"":{""address"":""0xdfc20ae04ed70bd9c7d720f449eedae19f659d65"",""decimals"":18},""ethereum"":{""address"":""0x3472a5a71965499acd81997a54bba8d852c6e53d"",""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/0x3472a5a71965499acd81997a54bba8d852c6e53d.png"",""price"":{""value"":2.696346509499807,""relative_change_24h"":-0.36632985084677194,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":15584045751780,""price"":8.8130664952,""recipient"":""0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28""}]"
12/13/2020,04:14,approve,Confirmed,ethereum,"","","","","","","","","","",0.001349524,ETH,0.77596280476,USD,0x9655a9d221d9d883f4d0b7e86ae92c01364e15aaa55a1411f232e76973e42ff3,https://etherscan.io/tx/0x9655a9d221d9d883f4d0b7e86ae92c01364e15aaa55a1411f232e76973e42ff3,2020-12-13T07:14:24.000Z,"[]","[]"
12/13/2020,03:53,send,Confirmed,ethereum,"","","","","","0.000009063","UNI-V2","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","0","USD",0.00091728,ETH,0.5231339568,USD,0xbcde5fe58d01a197b3a95551deec00596dfc91b1f6c7be3b78fdf56b12e5d2ae,https://etherscan.io/tx/0xbcde5fe58d01a197b3a95551deec00596dfc91b1f6c7be3b78fdf56b12e5d2ae,2020-12-13T06:53:45.000Z,"[]","[{""asset"":{""fungible"":{""id"":""0xcd7989894bc033581532d2cd88da5db0a4b12859"",""asset_code"":""0xcd7989894bc033581532d2cd88da5db0a4b12859"",""name"":""WBTC/BADGER Pool"",""symbol"":""UNI-V2"",""decimals"":18,""implementations"":{""ethereum"":{""address"":""0xcd7989894bc033581532d2cd88da5db0a4b12859"",""decimals"":18}},""type"":""uniswap-v2"",""icon_url"":""https://token-icons.s3.us-east-1.amazonaws.com/uniswap-v2.png"",""price"":{""value"":55157120.625959545,""relative_change_24h"":-0.4770309380998297,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":9063000000000,""price"":0,""recipient"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]"
12/13/2020,03:47,trade,Confirmed,ethereum,"0.00006429904456835","UNI-V2","0x0000000000000000000000000000000000000000","0","USD","313.01798441595424
0.1451208","BADGER
WBTC","0xcd7989894bc033581532d2cd88da5db0a4b12859
0xcd7989894bc033581532d2cd88da5db0a4b12859","2734.327612972698203662699456
2735.074908444941832","USD
USD",0.004947733,ETH,2.82025728733,USD,0xde419eb184efbbd8ec786c3a2bd0c7fa4e35ad0f96fc1df398a42e2f1ade2c18,https://etherscan.io/tx/0xde419eb184efbbd8ec786c3a2bd0c7fa4e35ad0f96fc1df398a42e2f1ade2c18,2020-12-13T06:47:47.000Z,"[{""asset"":{""fungible"":{""id"":""0xcd7989894bc033581532d2cd88da5db0a4b12859"",""asset_code"":""0xcd7989894bc033581532d2cd88da5db0a4b12859"",""name"":""WBTC/BADGER Pool"",""symbol"":""UNI-V2"",""decimals"":18,""implementations"":{""ethereum"":{""address"":""0xcd7989894bc033581532d2cd88da5db0a4b12859"",""decimals"":18}},""type"":""uniswap-v2"",""icon_url"":""https://token-icons.s3.us-east-1.amazonaws.com/uniswap-v2.png"",""price"":{""value"":55157120.625959545,""relative_change_24h"":-0.4770309380998297,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":64299044568350,""price"":0,""sender"":""0x0000000000000000000000000000000000000000""}]","[{""asset"":{""fungible"":{""id"":""0x3472a5a71965499acd81997a54bba8d852c6e53d"",""asset_code"":""0x3472a5a71965499acd81997a54bba8d852c6e53d"",""name"":""Badger"",""symbol"":""BADGER"",""decimals"":18,""implementations"":{""xdai"":{""address"":""0xdfc20ae04ed70bd9c7d720f449eedae19f659d65"",""decimals"":18},""ethereum"":{""address"":""0x3472a5a71965499acd81997a54bba8d852c6e53d"",""decimals"":18},""loopring"":{""address"":""0x3472a5a71965499acd81997a54bba8d852c6e53d"",""decimals"":18},""arbitrum"":{""address"":""0xbfa641051ba0a0ad1b0acf549a89536a0d76472e"",""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/0x3472a5a71965499acd81997a54bba8d852c6e53d.png"",""price"":{""value"":2.696346509499807,""relative_change_24h"":-0.36632985084677194,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":313017984415954240000,""price"":8.7353690494,""recipient"":""0xcd7989894bc033581532d2cd88da5db0a4b12859""},{""asset"":{""fungible"":{""id"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""asset_code"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""name"":""Wrapped BTC"",""symbol"":""WBTC"",""decimals"":8,""implementations"":{""polygon"":{""address"":""0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6"",""decimals"":8},""optimism"":{""address"":""0x68f180fcce6836688e9084f035309e29bf0a2095"",""decimals"":8},""fantom"":{""address"":""0x321162cd933e2be498cd2267a90534a804051b11"",""decimals"":8},""loopring"":{""address"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""decimals"":8},""aurora"":{""address"":""0xf4eb217ba2454613b15dbdea6e5f22276410e89e"",""decimals"":8},""xdai"":{""address"":""0x8e5bbbb09ed1ebde8674cda39a0c169401db4252"",""decimals"":8},""avalanche"":{""address"":""0x50b7545627a5162f82a992c33b87adc75187b218"",""decimals"":8},""ethereum"":{""address"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""decimals"":8},""arbitrum"":{""address"":""0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f"",""decimals"":8}},""type"":""bitcoin"",""icon_url"":""https://token-icons.s3.amazonaws.com/0x2260fac5e5542a773aa44fbcfedf7c193bc2c599.png"",""price"":{""value"":16971.741548666163,""relative_change_24h"":-0.5880382439364329,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":14512080,""price"":18846.88417129,""recipient"":""0xcd7989894bc033581532d2cd88da5db0a4b12859""}]"
12/13/2020,03:46,approve,Confirmed,ethereum,"","","","","","","","","","",0.001170514,ETH,0.66728662112,USD,0xbc26fe4a198e68919a1ead43fc442c400053fc2930c345565fff1f91167240d3,https://etherscan.io/tx/0xbc26fe4a198e68919a1ead43fc442c400053fc2930c345565fff1f91167240d3,2020-12-13T06:46:41.000Z,"[]","[]"
12/13/2020,03:45,approve,Confirmed,ethereum,"","","","","","","","","","",0.000860092,ETH,0.49032124736,USD,0x154590612b33c942c12ae9877c8cb68e3d3fd3720db6a047bc8925d8a504838e,https://etherscan.io/tx/0x154590612b33c942c12ae9877c8cb68e3d3fd3720db6a047bc8925d8a504838e,2020-12-13T06:45:58.000Z,"[]","[]"
12/13/2020,03:23,receive,Confirmed,ethereum,"0.007679","WBTC","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","145.16700858840425","USD","","","","","",,,,,0xe6220ce8afc048cda0d414bd02f1cc55c9b79d3cea57edb4476bc9d7668650b9,https://etherscan.io/tx/0xe6220ce8afc048cda0d414bd02f1cc55c9b79d3cea57edb4476bc9d7668650b9,2020-12-13T06:23:39.000Z,"[{""asset"":{""fungible"":{""id"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""asset_code"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""name"":""Wrapped BTC"",""symbol"":""WBTC"",""decimals"":8,""implementations"":{""fantom"":{""address"":""0x321162cd933e2be498cd2267a90534a804051b11"",""decimals"":8},""arbitrum"":{""address"":""0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f"",""decimals"":8},""polygon"":{""address"":""0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6"",""decimals"":8},""optimism"":{""address"":""0x68f180fcce6836688e9084f035309e29bf0a2095"",""decimals"":8},""xdai"":{""address"":""0x8e5bbbb09ed1ebde8674cda39a0c169401db4252"",""decimals"":8},""loopring"":{""address"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""decimals"":8},""avalanche"":{""address"":""0x50b7545627a5162f82a992c33b87adc75187b218"",""decimals"":8},""ethereum"":{""address"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""decimals"":8},""aurora"":{""address"":""0xf4eb217ba2454613b15dbdea6e5f22276410e89e"",""decimals"":8}},""type"":""bitcoin"",""icon_url"":""https://token-icons.s3.amazonaws.com/0x2260fac5e5542a773aa44fbcfedf7c193bc2c599.png"",""price"":{""value"":16971.741548666163,""relative_change_24h"":-0.5880382439364329,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":767900,""price"":18904.41575575,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
12/13/2020,03:14,receive,Confirmed,ethereum,"0.00125786","WBTC","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","23.7221300404612972","USD","","","","","",,,,,0xec11574329dad7fef1d19f88446d43f317bf286aaaeb55a2731306c5f735ecf2,https://etherscan.io/tx/0xec11574329dad7fef1d19f88446d43f317bf286aaaeb55a2731306c5f735ecf2,2020-12-13T06:14:45.000Z,"[{""asset"":{""fungible"":{""id"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""asset_code"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""name"":""Wrapped BTC"",""symbol"":""WBTC"",""decimals"":8,""implementations"":{""avalanche"":{""address"":""0x50b7545627a5162f82a992c33b87adc75187b218"",""decimals"":8},""polygon"":{""address"":""0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6"",""decimals"":8},""loopring"":{""address"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""decimals"":8},""optimism"":{""address"":""0x68f180fcce6836688e9084f035309e29bf0a2095"",""decimals"":8},""ethereum"":{""address"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""decimals"":8},""xdai"":{""address"":""0x8e5bbbb09ed1ebde8674cda39a0c169401db4252"",""decimals"":8},""aurora"":{""address"":""0xf4eb217ba2454613b15dbdea6e5f22276410e89e"",""decimals"":8},""arbitrum"":{""address"":""0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f"",""decimals"":8},""fantom"":{""address"":""0x321162cd933e2be498cd2267a90534a804051b11"",""decimals"":8}},""type"":""bitcoin"",""icon_url"":""https://token-icons.s3.amazonaws.com/0x2260fac5e5542a773aa44fbcfedf7c193bc2c599.png"",""price"":{""value"":16971.741548666163,""relative_change_24h"":-0.5880382439364329,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":125786,""price"":18859.11789902,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
