Date,Time,Transaction Type,Status,Chain,Buy Amount,Buy Currency,Buy Currency Address,Buy Fiat Amount,Buy Fiat Currency,Sell Amount,Sell Currency,Sell Currency Address,Sell Fiat Amount,Sell Fiat Currency,Fee Amount,Fee Currency,Fee Fiat Amount,Fee Fiat Currency,Tx Hash,Link,Timestamp,Incoming Transfers JSON,Outgoing Transfers JSON
11/21/2022,10:24,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0xf6afe7f33c5719307912cb4073e54ecc8dee927303b7564855216740fe537a39,https://etherscan.io/tx/0xf6afe7f33c5719307912cb4073e54ecc8dee927303b7564855216740fe537a39,2022-11-21T13:24:11.000Z,"[]","[]"
11/21/2022,04:21,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x99cb6c2a7510b52a05f4437a5164e80dd45e297357889bbc52a085faa524577a,https://etherscan.io/tx/0x99cb6c2a7510b52a05f4437a5164e80dd45e297357889bbc52a085faa524577a,2022-11-21T07:21:23.000Z,"[]","[]"
11/20/2022,23:38,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x8daf79c4ca5b9e77e9bd960c3f2d7d1f783f9017d06f81c7d70d489498f0542c,https://etherscan.io/tx/0x8daf79c4ca5b9e77e9bd960c3f2d7d1f783f9017d06f81c7d70d489498f0542c,2022-11-21T02:38:23.000Z,"[]","[]"
11/20/2022,20:13,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x52b751d2907ed23b3d4c0b3fb313d36767b8ffbae4a9d219db7d99d49f7abea9,https://etherscan.io/tx/0x52b751d2907ed23b3d4c0b3fb313d36767b8ffbae4a9d219db7d99d49f7abea9,2022-11-20T23:13:59.000Z,"[]","[]"
11/20/2022,20:11,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x2e1caa5b2e8824cf4f7be0508f4d09479c057f980ee4a8851415fc70fe08ce73,https://etherscan.io/tx/0x2e1caa5b2e8824cf4f7be0508f4d09479c057f980ee4a8851415fc70fe08ce73,2022-11-20T23:11:59.000Z,"[]","[]"
11/20/2022,20:10,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0xf55bfa0d1bb796033eee5459e11f1439a86a6838789821afe2faaba9301dee19,https://etherscan.io/tx/0xf55bfa0d1bb796033eee5459e11f1439a86a6838789821afe2faaba9301dee19,2022-11-20T23:10:47.000Z,"[]","[]"
11/20/2022,20:08,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0xdb31151da15de7eea095e0f812581d78e1b1e5c258e08399aeb2615b2301f1a9,https://etherscan.io/tx/0xdb31151da15de7eea095e0f812581d78e1b1e5c258e08399aeb2615b2301f1a9,2022-11-20T23:08:59.000Z,"[]","[]"
11/18/2022,00:33,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0xc352a1d19bb90886075c02b1d674e9b88cfed35c63da560f882db068ba09db4e,https://etherscan.io/tx/0xc352a1d19bb90886075c02b1d674e9b88cfed35c63da560f882db068ba09db4e,2022-11-18T03:33:23.000Z,"[]","[]"
11/18/2022,00:14,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0xc7151139b637a7e584770be4fcde97b8837f441e0ae6eca3b84b3ca107b42ad9,https://etherscan.io/tx/0xc7151139b637a7e584770be4fcde97b8837f441e0ae6eca3b84b3ca107b42ad9,2022-11-18T03:14:35.000Z,"[]","[]"
11/17/2022,16:57,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x82a2ede3ee5d129ad14332138e02742ebb11473a99ed19df5825d6d168217690,https://etherscan.io/tx/0x82a2ede3ee5d129ad14332138e02742ebb11473a99ed19df5825d6d168217690,2022-11-17T19:57:59.000Z,"[]","[]"
